episode,timestep,reward
64,40000,1855.9353000000
125,80000,1934.6894000000
182,120000,2077.4328000000
235,160000,2057.4119000000
295,200000,2069.4127000000
356,240000,2067.8697000000
411,280000,2089.0882000000
484,320000,2041.5796000000
560,360000,2057.7442000000
638,400000,2073.5850000000
697,440000,2137.0434000000
774,480000,2024.8139000000
862,520000,2050.2009000000
