episode,timestep,reward
2,40000,422.7119000000
5,80000,418.5412000000
7,120000,501.7602000000
11,160000,413.5520000000
15,200000,364.6243000000
18,240000,408.2679000000
22,280000,429.0387000000
25,320000,428.6242000000
28,360000,531.4673000000
31,400000,412.9006000000
35,440000,424.2235000000
39,480000,423.1469000000
43,520000,412.4808000000
46,560000,443.4547000000
50,600000,451.7723000000
54,640000,373.1692000000
57,680000,550.3716000000
61,720000,411.7315000000
