episode,timestep,reward
227,40000,408.4326000000
467,80000,422.4467000000
784,120000,314.0396000000
1097,160000,339.0400000000
1379,200000,401.6634000000
1706,240000,325.7576000000
2022,280000,315.3382000000
2254,320000,241.3649000000
2414,360000,288.9237000000
2500,400000,234.3297000000
2741,440000,141.8068000000
2892,480000,105.5887000000
3077,520000,501.4119000000
3252,560000,534.3734000000
3318,600000,592.7228000000
